,id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
384,477bf987-3d15-41e5-ac74-a3955b0e8145,male,21,CLIMDES,Machine Learning,3,3.6778012791162538,2,7,"['SQL', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",242,graduate,Computer Science,True
385,d7c64a6d-3833-44bc-8eb0-dc290bf759fb,female,22,CLIMDES,Backend,6,2.6154400134737914,1,1,"['Java', 'SQL', 'C++']",Beginner,"['Python', 'Java', 'SQL']",185,student,Statistics,False
386,eff17eb3-bdd6-4a9a-a16e-65beeb6acef6,female,21,CLIMDES,Backend,12,2.359241053323265,2,1,"['CSS', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",151,graduate,Engineering,False
387,85471b46-f40c-4f1b-9932-11945e3ee7b8,male,22,CLIMDES,Frontend,6,2.814381985886123,0,1,"['CSS', 'R', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",189,graduate,Mathematics,False
388,49c2a729-e9aa-4e7f-b3ee-4556a81b0b58,male,21,CLIMDES,Machine Learning,12,2.0883352922094165,1,0,"['Pandas', 'Excel', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",183,graduate,Computer Science,False
389,8fce5c83-9032-480a-9a2c-56d2c3fb1d97,male,25,CLIMDES,Machine Learning,6,2.1698769779359486,2,1,"['PowerPoint', 'SQL', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",173,student,Statistics,False
390,d79b410b-be71-4b6d-955d-da511dc592e0,female,23,CLIMDES,Machine Learning,3,3.62908465905649,4,9,"['Machine Learning', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,student,Statistics,True
391,73b71c82-2c7e-4a06-a9c3-95795af8b391,male,24,CLIMDES,Machine Learning,3,2.8423687548760377,1,1,"['Pandas', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",190,graduate,Engineering,False
392,b7f49501-308f-48ed-9d3d-7ddc615a21ac,male,25,CLIMDES,Machine Learning,6,3.668900890482586,3,6,"['SQL', 'CSS', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,graduate,Mathematics,True
393,da507bc9-075f-4436-910f-54cbf6568f40,male,22,CLIMDES,Machine Learning,3,2.10832305296661,0,0,"['Python', 'Pandas', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",190,graduate,Mathematics,False
394,df16c219-d131-4e71-ba57-d6cc4d31b23d,female,23,CLIMDES,Frontend,6,2.2543799040494408,0,2,"['CSS', 'Python', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",160,graduate,Mathematics,False
395,05e15684-5f4a-4691-949d-24cee12bbec2,female,25,CLIMDES,Backend,6,2.770087427408279,1,1,"['C', 'C++', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",169,student,Engineering,False
396,bcef52cb-830f-4da6-a9ef-3070c697b113,male,21,CLIMDES,Machine Learning,3,3.9146287261090458,4,6,"['CSS', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",229,graduate,Computer Science,True
397,909d0a93-e985-4e69-b262-5dd848dbdf05,male,23,CLIMDES,Backend,12,3.5161647470513206,2,4,"['SQL', 'Java', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",229,graduate,Statistics,True
398,ecbe92e5-2405-4fda-a1ce-1b02c23e9608,female,21,CLIMDES,Frontend,6,2.3354269468212934,0,2,"['Python', 'R', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",184,student,Statistics,False
399,bb757d7a-62eb-45a2-8b18-9a9b33c5e7f2,male,23,CLIMDES,Backend,3,3.770534878779133,2,6,"['SQL', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",222,graduate,Statistics,True
400,a6f88de2-962d-4667-92d6-1f427ef6b4d1,male,24,CLIMDES,Machine Learning,3,2.778730484610203,0,0,"['HTML', 'Pandas', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",150,graduate,Computer Science,False
401,4ac22b5e-d1c4-4391-8ec6-c3dfaa301a76,male,21,CLIMDES,Backend,6,3.76406342171633,1,4,"['C', 'C++', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",236,graduate,Mathematics,True
402,a6dd7518-942e-4af6-8100-6a078b9460a5,female,21,CLIMDES,Frontend,3,3.8412774693126943,3,4,"['CSS', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",241,graduate,Computer Science,True
403,0740ee6e-0439-4ea9-ba3c-3810061be592,male,22,CLIMDES,Machine Learning,12,3.6386735080074137,3,4,"['SQL', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",246,graduate,Computer Science,True
404,b7398f94-5482-47b8-8280-c428edb29ece,male,21,CLIMDES,Backend,3,2.081911504604198,1,2,"['C', 'C++', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",154,student,Engineering,False
405,cf72f1c7-4aa1-4bc7-bfb5-72048bcedea1,female,25,CLIMDES,Machine Learning,12,2.5824084089841373,1,2,"['Pandas', 'Excel', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",169,graduate,Engineering,False
406,6043ef67-f1b8-4763-ba15-943b814a3be3,female,24,CLIMDES,Backend,6,3.842230219759106,5,8,"['SQL', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",250,student,Statistics,True
407,3a7a4d37-73e8-4276-afe1-ea256b357049,female,24,CLIMDES,Machine Learning,3,2.770429130793758,1,2,"['Pandas', 'Python', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",189,graduate,Computer Science,False
408,ca68659d-8ced-4747-a22a-f5e23cda9bbe,female,24,CLIMDES,Backend,3,3.9140450428187052,3,5,"['Java', 'SQL', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",250,graduate,Engineering,True
409,c955eb1e-8bdf-444c-b097-69be3c6533cf,male,21,CLIMDES,Frontend,3,3.933943158029777,3,7,"['CSS', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",230,graduate,Mathematics,True
410,5c45f717-8879-411e-b357-d62374881dc3,male,21,CLIMDES,Frontend,6,2.6249061805405787,2,1,"['SQL', 'CSS', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",196,student,Statistics,False
411,903d1209-3608-46c8-af40-3edc99eea3bb,male,21,CLIMDES,Backend,6,2.5954716489236906,2,0,"['C++', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",160,student,Statistics,False
412,5ad4834a-7e5b-412c-94c8-6dc0d3f2612d,male,22,CLIMDES,Backend,12,3.7499583194609407,3,6,"['SQL', 'Java', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",235,student,Engineering,True
413,10a6f7b4-d840-4385-a038-368b6e2723e1,male,25,CLIMDES,Frontend,3,3.504489584022897,2,8,"['CSS', 'SQL', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",244,graduate,Computer Science,True
414,4c5f9d18-3f3c-42e3-bd01-cf786a1268db,female,25,CLIMDES,Backend,3,2.19323730385793,0,1,"['SQL', 'CSS', 'C']",Beginner,"['Python', 'Java', 'SQL']",170,graduate,Computer Science,False
415,56541080-b51c-4fc9-9cdd-8ffb21e5863b,male,25,CLIMDES,Backend,3,2.1037499903463037,1,0,"['CSS', 'C++', 'Java']",Beginner,"['Python', 'Java', 'SQL']",187,graduate,Engineering,False
416,2abcfa87-30d9-4d81-a01a-45980ae835e3,female,21,CLIMDES,Backend,6,2.887192206943629,1,2,"['CSS', 'SQL', 'C++']",Beginner,"['Python', 'Java', 'SQL']",157,graduate,Mathematics,False
417,6245aa58-6792-459d-992f-6b91b1fe21c1,female,24,CLIMDES,Machine Learning,6,2.358673310518448,2,0,"['SQL', 'PowerPoint', 'Pandas']",Intermediate,"['Python', 'SQL', 'Machine Learning']",180,student,Statistics,False
418,0a36ebe8-415b-4694-a295-2c7a9da87b96,female,25,CLIMDES,Frontend,6,2.5054923528184876,2,2,"['Excel', 'JavaScript', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",157,graduate,Computer Science,False
419,c0085f47-a607-4762-a1b0-65f911d93d79,female,22,CLIMDES,Backend,12,2.972673951194288,0,0,"['C', 'CSS', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",161,graduate,Computer Science,False
420,f69d6905-0539-452c-a828-68a6b340046c,male,21,CLIMDES,Machine Learning,3,2.412113219690018,2,0,"['PowerPoint', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",156,graduate,Engineering,False
421,63f3df58-f04d-4587-8a65-6d57c3aaf3ff,male,22,CLIMDES,Machine Learning,3,2.7483730288817396,2,0,"['PowerPoint', 'Excel', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",175,graduate,Mathematics,False
422,5e3b339e-9297-48c6-b92a-04c714f415df,female,25,CLIMDES,Frontend,6,2.689001550436342,2,1,"['R', 'CSS', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",181,graduate,Statistics,False
423,0a7f7d97-a85c-4f03-8c33-4872b066568c,male,25,CLIMDES,Backend,3,3.5788898864459324,2,5,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",225,graduate,Computer Science,True
424,ab1806fb-2f40-48b8-86af-1a4a6b6df757,female,25,CLIMDES,Backend,12,2.6812492056370396,2,1,"['SQL', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",177,graduate,Statistics,False
425,5d5a33a3-32fa-40c1-aea5-387b8cef6757,male,23,CLIMDES,Frontend,12,3.9266533854366865,2,9,"['JavaScript', 'Python', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",229,graduate,Statistics,True
426,04c08bfc-f554-4bd3-bb89-3a2f7b67e028,female,22,CLIMDES,Backend,6,2.337154088896659,0,2,"['C', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",186,student,Mathematics,False
427,0a04430e-a4a9-489b-ba25-7db80cda2300,male,25,CLIMDES,Frontend,6,3.7912307934764917,1,7,"['HTML', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",237,graduate,Statistics,True
428,b896913f-82d2-4b8b-b46e-a61d1f211e62,female,22,CLIMDES,Machine Learning,12,2.9419698455745857,1,2,"['Python', 'Pandas', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",193,student,Computer Science,False
429,ebb55ba6-4662-4547-8b37-c554671a0ffd,male,25,CLIMDES,Frontend,12,2.1212885754887596,2,2,"['JavaScript', 'R', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",195,graduate,Statistics,False
430,c2685322-bd8b-4f2a-ac7a-280ee8830cdd,male,22,CLIMDES,Frontend,12,2.344153820239198,2,2,"['Excel', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",171,graduate,Statistics,False
431,76e9c805-579c-4083-8910-92410e711e5e,female,23,CLIMDES,Backend,6,2.782368970384774,0,1,"['C++', 'C', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",181,graduate,Engineering,False
432,cc8ace65-3103-4dfc-a4a4-44200f00dd2f,male,23,CLIMDES,Machine Learning,12,3.6880192155021496,3,7,"['Python', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Mathematics,True
433,9eeec044-c75f-49da-a717-d527a753991c,male,21,CLIMDES,Backend,12,3.7062984929674214,1,6,"['Python', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",224,student,Mathematics,True
434,c6be3c73-5baa-41d6-ba0d-7007da4972ed,male,24,CLIMDES,Machine Learning,12,3.711051644139817,5,9,"['Python', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",230,graduate,Statistics,True
435,89776942-f377-4a76-b331-9150bdae3dbc,male,24,CLIMDES,Frontend,12,2.6896126112208623,2,1,"['Python', 'CSS', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",158,graduate,Mathematics,False
436,12b8be7d-b9f5-4798-9d69-f1e6659b9ff4,female,25,CLIMDES,Frontend,6,3.900806209446359,2,3,"['SQL', 'HTML', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",233,graduate,Mathematics,True
437,0aded7b9-51db-4582-91fa-aa13fb6856f3,male,21,CLIMDES,Machine Learning,12,2.707631228668019,0,1,"['Excel', 'SQL', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",180,graduate,Mathematics,False
438,50e2b2d1-19d8-4bdf-951f-cb5a29591575,male,23,CLIMDES,Backend,6,2.8777546100770826,0,0,"['SQL', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",159,graduate,Computer Science,False
439,6e1cc7cf-8629-43a5-911e-e94fab9e7ae5,male,22,CLIMDES,Machine Learning,6,3.8414594006412894,3,5,"['Machine Learning', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",226,graduate,Engineering,True
440,2006146b-666c-4f63-afed-e9149d768114,male,22,CLIMDES,Machine Learning,3,3.555646150034475,4,7,"['Python', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",246,graduate,Engineering,True
441,0f6f6307-82e1-40bf-a2d9-7cafa7e46b72,male,22,CLIMDES,Backend,3,2.3829698603142626,1,1,"['SQL', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",170,student,Engineering,False
442,cb9523a9-f77d-4870-a632-51a7e7dd50bf,female,23,CLIMDES,Machine Learning,6,3.7555617605517795,1,5,"['CSS', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",231,graduate,Computer Science,True
443,e16e1679-a855-4c2f-ae37-cb881c8ebdd1,male,22,CLIMDES,Machine Learning,3,2.4024896244225236,0,2,"['SQL', 'HTML', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",173,graduate,Mathematics,False
444,2553c922-a7b9-4eb4-b948-651d8e94e2f5,female,25,CLIMDES,Machine Learning,3,3.648549469290545,3,5,"['SQL', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",228,student,Mathematics,True
445,9a25ef43-20ba-40d0-8ffb-953a88e8bc6c,male,21,CLIMDES,Backend,12,2.1765532800562983,2,1,"['C', 'CSS', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",195,student,Statistics,False
446,3784be65-6ba6-4c63-b5b4-86efc6af6164,female,21,CLIMDES,Frontend,12,2.9778195393765787,2,1,"['SQL', 'JavaScript', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",178,student,Computer Science,False
447,2b89674a-c66d-4e57-af1b-8121f70e91fa,male,23,CLIMDES,Machine Learning,3,2.6170817974519758,2,0,"['HTML', 'Excel', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",156,graduate,Mathematics,False
448,553b8e2a-caa4-43dd-924e-00620d3d3709,male,22,CLIMDES,Machine Learning,3,3.8731375706132556,2,8,"['HTML', 'Python', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",244,graduate,Engineering,True
449,a7e7a6a5-f0f0-4f29-8d6f-dc7f90b3089e,male,21,CLIMDES,Backend,12,2.389311286346229,2,1,"['CSS', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",184,student,Computer Science,False
450,b31f4ae0-9f66-4731-837f-a1ee459b9021,female,22,CLIMDES,Machine Learning,6,3.5669941454710496,2,9,"['HTML', 'Machine Learning', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",235,student,Statistics,True
451,9b063507-2322-4f12-a4d3-20a0287ed2a0,male,24,CLIMDES,Frontend,12,2.051404720723714,2,0,"['CSS', 'R', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",176,student,Engineering,False
452,ea0ef5a8-2630-4114-905c-179f96a7955f,male,24,CLIMDES,Backend,6,2.7269826208711585,0,1,"['Java', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",171,graduate,Statistics,False
453,149c4c94-c529-46e1-8fcb-96ab710eb831,male,22,CLIMDES,Backend,3,2.1338667700313474,1,2,"['CSS', 'C++', 'C']",Beginner,"['Python', 'Java', 'SQL']",156,graduate,Statistics,False
454,975274c0-c72f-44b4-a83e-d67e33f1b30c,female,25,CLIMDES,Frontend,3,2.644083972542962,0,1,"['R', 'SQL', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",157,student,Computer Science,False
455,eb9cf365-9197-4e63-8612-b443c8e0df2e,female,25,CLIMDES,Backend,12,2.850856461067851,0,2,"['C', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",196,graduate,Computer Science,False
456,522bd974-cb61-4c2c-801d-ea6d5a08ac4c,female,21,CLIMDES,Machine Learning,6,3.966023993296701,4,9,"['CSS', 'SQL', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",242,student,Engineering,True
457,1c25c9f6-5c24-40fe-9adc-0a05abd55f20,female,22,CLIMDES,Backend,6,2.7932153768745,1,2,"['Java', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",185,student,Computer Science,False
458,4b376efe-8bed-4391-bdd9-5d9f752751a5,female,24,CLIMDES,Frontend,12,2.6746899180043635,2,0,"['SQL', 'Excel', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",173,student,Mathematics,False
459,fa69abf5-d454-4034-9492-7c4fc3675fe5,male,24,CLIMDES,Frontend,6,3.714327563272004,1,5,"['SQL', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",245,student,Mathematics,True
460,e24090be-c838-4a6e-beb9-1007e3e2080c,female,21,CLIMDES,Frontend,6,3.7300190443882544,1,6,"['HTML', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",248,student,Computer Science,True
461,1c1d31a6-b5d1-47a9-a915-e8c8791e34d4,female,25,CLIMDES,Machine Learning,12,2.4888183141031117,1,0,"['HTML', 'Pandas', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",163,student,Engineering,False
462,181d549e-6712-4977-b71a-c285cebb3476,male,25,CLIMDES,Frontend,12,3.6796885335878287,3,10,"['CSS', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",236,student,Statistics,True
463,5ddaed75-a2db-4ab8-bdea-353a816505e2,male,21,CLIMDES,Frontend,12,3.811197866159402,5,4,"['JavaScript', 'Python', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",232,student,Computer Science,True
464,3d42b564-340c-4c09-baac-d19f932b46b9,female,25,CLIMDES,Backend,3,2.033942267732336,0,0,"['Java', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",169,student,Statistics,False
465,ee97124c-5090-4601-ac4f-38729014fd39,male,23,CLIMDES,Frontend,12,2.1986039347931525,2,0,"['Python', 'R', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",196,student,Engineering,False
466,4bc59de1-f27c-44a6-8aea-3eef3f8326ec,male,25,CLIMDES,Frontend,3,2.54356946302033,2,2,"['JavaScript', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",182,student,Statistics,False
467,9ecc6dc7-5dbd-4122-aed3-82bf901af5d4,female,22,CLIMDES,Frontend,6,2.4706415756859927,0,2,"['Python', 'R', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",152,student,Engineering,False
468,ca3d207f-265d-4a78-bdea-25f64bbe864f,female,24,CLIMDES,Frontend,3,2.3678405343094173,2,2,"['R', 'Python', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",158,graduate,Statistics,False
469,c61b633a-0fe2-4afd-92c6-1608ea794891,female,21,CLIMDES,Frontend,3,3.7993602818329792,3,7,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",234,student,Computer Science,True
470,6b104ed7-054e-4e90-91e0-007397b07833,female,21,CLIMDES,Machine Learning,3,2.607535632818597,0,1,"['Pandas', 'HTML', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",186,student,Engineering,False
471,c66be199-7bf5-4ca6-93a6-4d7cfd764822,male,21,CLIMDES,Frontend,12,2.0910701283587327,0,1,"['SQL', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",152,graduate,Statistics,False
472,47318c96-1974-4ee7-9bfd-a055c801d7af,male,21,CLIMDES,Frontend,6,2.749513159391167,0,0,"['Excel', 'R', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",152,student,Statistics,False
473,1fd98442-8742-49ab-8647-042bcc0e63eb,female,22,CLIMDES,Machine Learning,12,3.935265462910914,2,10,"['Machine Learning', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",246,graduate,Computer Science,True
474,f137e9cc-146e-4ca7-bcac-1f6bc52fbbe7,male,24,CLIMDES,Backend,3,3.5343516555924497,1,10,"['Python', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",221,graduate,Statistics,True
475,930cf31d-039b-4a8a-8f55-09679eda2083,female,23,CLIMDES,Machine Learning,3,2.1230748093244878,2,0,"['Python', 'SQL', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",182,student,Statistics,False
476,07ec6eaa-3974-4651-a567-d6d30bb7d29a,male,24,CLIMDES,Machine Learning,6,2.691867529055786,2,1,"['HTML', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",177,graduate,Statistics,False
477,19adb327-b64b-4fae-9ad8-4df9ee6eb98d,male,23,CLIMDES,Backend,3,2.893490353479605,0,0,"['SQL', 'CSS', 'C++']",Beginner,"['Python', 'Java', 'SQL']",157,graduate,Engineering,False
478,240e678a-b1ea-4ee1-9a86-3712a297742a,male,22,CLIMDES,Machine Learning,6,2.8043672163397257,0,1,"['Excel', 'SQL', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",159,student,Statistics,False
479,b20add2b-9ebf-4318-af0e-6df757752c6d,male,24,CLIMDES,Machine Learning,6,2.4077258475886634,2,1,"['HTML', 'Python', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",190,student,Engineering,False
480,f5a49b3d-cd4c-4c66-a45b-c8d3a61a0fa5,female,24,CLIMDES,Backend,12,2.364746754109363,2,2,"['C++', 'C', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",197,student,Engineering,False
481,ae719a6c-3261-4cf9-aa8b-14754f55f0ec,female,24,CLIMDES,Backend,3,2.229910014348679,1,1,"['C', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",191,graduate,Computer Science,False
482,61e70ebb-94de-4330-9d2a-9fed6df02572,female,22,CLIMDES,Machine Learning,6,2.0304075512052635,2,1,"['PowerPoint', 'Pandas', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",196,student,Statistics,False
483,3f3e081a-3512-4c79-a417-dc86b88b12fe,female,22,CLIMDES,Backend,12,2.8606863235290634,1,1,"['Java', 'C++', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",154,student,Computer Science,False
484,782191d7-7f99-463a-8a27-91ff53fc74d0,male,24,CLIMDES,Frontend,12,3.59630514546861,1,8,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",234,student,Computer Science,True
485,c063eea5-0c12-4633-bf78-03cd7e48a6c0,female,21,CLIMDES,Frontend,12,3.5592625000853366,4,7,"['CSS', 'Python', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",238,student,Mathematics,True
486,790485a2-9f05-4b63-9769-91a99fa92ebf,female,23,CLIMDES,Frontend,3,2.8604158004662144,0,1,"['R', 'CSS', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",162,graduate,Computer Science,False
487,7c048a8e-d4df-4e20-b958-1d34622acb8a,female,24,CLIMDES,Backend,3,3.7216218660408042,5,4,"['SQL', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",228,student,Engineering,True
488,a555b37c-71df-46a6-aade-f266ef979d95,female,23,CLIMDES,Machine Learning,3,2.9661312964254902,2,2,"['HTML', 'Pandas', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",176,graduate,Computer Science,False
489,9b9f66a2-d6df-4f22-b9ea-2aa51282f1c1,male,21,CLIMDES,Machine Learning,3,2.5809686422023783,2,0,"['Excel', 'Pandas', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",195,student,Statistics,False
490,4eacc38c-7df5-43d4-9a9f-8a2dcc3c2bc6,female,22,CLIMDES,Machine Learning,3,2.0671938882155727,1,0,"['HTML', 'Pandas', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",181,graduate,Mathematics,False
